mc_trial,method,variant,precision,recall,f1,accuracy,tp,tn,fp,fn
49,depth.RPD,raw,0.8163265306122449,0.8888888888888888,0.851063829787234,0.9533333333333334,40,246,9,5
49,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
49,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
50,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
50,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
50,depth.RT,raw,0.7735849056603774,0.9111111111111111,0.8367346938775511,0.9466666666666667,41,243,12,4
50,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
50,depth.RPD,raw,0.9148936170212766,0.9555555555555556,0.9347826086956522,0.98,43,251,4,2
50,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
50,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
51,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
51,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
51,depth.RT,raw,0.6557377049180327,0.8888888888888888,0.7547169811320755,0.9133333333333333,40,234,21,5
51,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
51,depth.RPD,raw,0.7777777777777778,0.9333333333333333,0.8484848484848485,0.95,42,243,12,3
51,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
51,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
52,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
52,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
52,depth.RT,raw,0.6851851851851852,0.8222222222222222,0.7474747474747475,0.9166666666666666,37,238,17,8
52,depth.RP,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
52,depth.RPD,raw,0.39285714285714285,0.7333333333333333,0.5116279069767441,0.79,33,204,51,12
52,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
52,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
53,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
53,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
53,depth.RT,raw,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
53,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
53,depth.RPD,raw,0.6142857142857143,0.9555555555555556,0.7478260869565218,0.9033333333333333,43,228,27,2
53,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
53,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
54,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
54,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
54,depth.RT,raw,0.7843137254901961,0.8888888888888888,0.8333333333333334,0.9466666666666667,40,244,11,5
54,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
54,depth.RPD,raw,0.86,0.9555555555555556,0.9052631578947369,0.97,43,248,7,2
54,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
54,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
55,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
55,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
55,depth.RT,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
55,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
55,depth.RPD,raw,0.9375,1.0,0.967741935483871,0.99,45,252,3,0
55,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
55,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
56,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
56,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
56,depth.RT,raw,0.7916666666666666,0.8444444444444444,0.8172043010752689,0.9433333333333334,38,245,10,7
56,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
56,depth.RPD,raw,0.6923076923076923,0.8,0.7422680412371134,0.9166666666666666,36,239,16,9
56,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
56,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
57,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
57,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
57,depth.RT,raw,0.6307692307692307,0.9111111111111111,0.7454545454545455,0.9066666666666666,41,231,24,4
57,depth.RP,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
57,depth.RPD,raw,0.5633802816901409,0.8888888888888888,0.689655172413793,0.88,40,224,31,5
57,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
57,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
58,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
58,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
58,depth.RT,raw,0.7586206896551724,0.9777777777777777,0.854368932038835,0.95,44,241,14,1
58,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
58,depth.RPD,raw,0.8163265306122449,0.8888888888888888,0.851063829787234,0.9533333333333334,40,246,9,5
58,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
58,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
59,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
59,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
59,depth.RT,raw,0.9166666666666666,0.9777777777777777,0.946236559139785,0.9833333333333333,44,251,4,1
59,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
59,depth.RPD,raw,0.86,0.9555555555555556,0.9052631578947369,0.97,43,248,7,2
59,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
59,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
60,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
60,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
60,depth.RT,raw,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9933333333333333,44,254,1,1
60,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
60,depth.RPD,raw,0.8695652173913043,0.8888888888888888,0.8791208791208792,0.9633333333333334,40,249,6,5
60,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
60,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
61,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
61,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
61,depth.RT,raw,0.975609756097561,0.8888888888888888,0.9302325581395349,0.98,40,254,1,5
61,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
61,depth.RPD,raw,0.875,0.9333333333333333,0.9032258064516129,0.97,42,249,6,3
61,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
61,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
62,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
62,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
62,depth.RT,raw,0.8372093023255814,0.8,0.8181818181818183,0.9466666666666667,36,248,7,9
62,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
62,depth.RPD,raw,0.7857142857142857,0.9777777777777777,0.8712871287128713,0.9566666666666667,44,243,12,1
62,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
62,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
63,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
63,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
63,depth.RT,raw,0.6964285714285714,0.8666666666666667,0.7722772277227722,0.9233333333333333,39,238,17,6
63,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
63,depth.RPD,raw,0.6862745098039216,0.7777777777777778,0.7291666666666667,0.9133333333333333,35,239,16,10
63,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
63,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
64,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
64,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
64,depth.RT,raw,0.803921568627451,0.9111111111111111,0.8541666666666666,0.9533333333333334,41,245,10,4
64,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
64,depth.RPD,raw,0.72,0.8,0.7578947368421052,0.9233333333333333,36,241,14,9
64,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
64,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
65,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
65,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
65,depth.RT,raw,0.9302325581395349,0.8888888888888888,0.9090909090909092,0.9733333333333334,40,252,3,5
65,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
65,depth.RPD,raw,0.6885245901639344,0.9333333333333333,0.7924528301886792,0.9266666666666666,42,236,19,3
65,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
65,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
66,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
66,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
66,depth.RT,raw,0.65625,0.9333333333333333,0.7706422018348624,0.9166666666666666,42,233,22,3
66,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
66,depth.RPD,raw,0.8333333333333334,0.8888888888888888,0.8602150537634408,0.9566666666666667,40,247,8,5
66,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
66,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
67,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
67,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
67,depth.RT,raw,0.6885245901639344,0.9333333333333333,0.7924528301886792,0.9266666666666666,42,236,19,3
67,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
67,depth.RPD,raw,0.8571428571428571,0.8,0.8275862068965518,0.95,36,249,6,9
67,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
67,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
68,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
68,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
68,depth.RT,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
68,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
68,depth.RPD,raw,0.9512195121951219,0.8666666666666667,0.9069767441860465,0.9733333333333334,39,253,2,6
68,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
68,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
69,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
69,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
69,depth.RT,raw,0.7647058823529411,0.8666666666666667,0.8125,0.94,39,243,12,6
69,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
69,depth.RPD,raw,0.5294117647058824,0.6,0.5625,0.86,27,231,24,18
69,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
69,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
70,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
70,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
70,depth.RT,raw,0.8076923076923077,0.9333333333333333,0.8659793814432989,0.9566666666666667,42,245,10,3
70,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
70,depth.RPD,raw,0.8269230769230769,0.9555555555555556,0.88659793814433,0.9633333333333334,43,246,9,2
70,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
70,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
71,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
71,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
71,depth.RT,raw,0.5454545454545454,0.8,0.6486486486486486,0.87,36,225,30,9
71,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
71,depth.RPD,raw,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
71,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
71,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
72,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
72,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
72,depth.RT,raw,0.8431372549019608,0.9555555555555556,0.8958333333333333,0.9666666666666667,43,247,8,2
72,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
72,depth.RPD,raw,0.6101694915254238,0.8,0.6923076923076924,0.8933333333333333,36,232,23,9
72,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
72,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
73,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
73,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
73,depth.RT,raw,0.851063829787234,0.8888888888888888,0.8695652173913044,0.96,40,248,7,5
73,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
73,depth.RPD,raw,0.9545454545454546,0.9333333333333333,0.9438202247191012,0.9833333333333333,42,253,2,3
73,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
73,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
74,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
74,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
74,depth.RT,raw,0.6363636363636364,0.9333333333333333,0.7567567567567568,0.91,42,231,24,3
74,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
74,depth.RPD,raw,0.775,0.6888888888888889,0.7294117647058822,0.9233333333333333,31,246,9,14
74,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
74,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
75,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
75,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
75,depth.RT,raw,0.7708333333333334,0.8222222222222222,0.7956989247311829,0.9366666666666666,37,244,11,8
75,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
75,depth.RPD,raw,0.9487179487179487,0.8222222222222222,0.8809523809523809,0.9666666666666667,37,253,2,8
75,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
75,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
76,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
76,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
76,depth.RT,raw,0.7457627118644068,0.9777777777777777,0.8461538461538463,0.9466666666666667,44,240,15,1
76,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
76,depth.RPD,raw,0.5606060606060606,0.8222222222222222,0.6666666666666666,0.8766666666666667,37,226,29,8
76,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
76,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
77,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
77,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
77,depth.RT,raw,0.7413793103448276,0.9555555555555556,0.8349514563106797,0.9433333333333334,43,240,15,2
77,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
77,depth.RPD,raw,0.47692307692307695,0.6888888888888889,0.5636363636363636,0.84,31,221,34,14
77,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
77,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
78,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
78,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
78,depth.RT,raw,0.6363636363636364,0.7777777777777778,0.7000000000000001,0.9,35,235,20,10
78,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
78,depth.RPD,raw,0.6666666666666666,0.8,0.7272727272727272,0.91,36,237,18,9
78,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
78,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
79,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
79,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
79,depth.RT,raw,0.7843137254901961,0.8888888888888888,0.8333333333333334,0.9466666666666667,40,244,11,5
79,depth.RP,raw,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
79,depth.RPD,raw,0.8461538461538461,0.9777777777777777,0.9072164948453608,0.97,44,247,8,1
79,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
79,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
80,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
80,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
80,depth.RT,raw,0.8775510204081632,0.9555555555555556,0.9148936170212767,0.9733333333333334,43,249,6,2
80,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
80,depth.RPD,raw,0.7959183673469388,0.8666666666666667,0.8297872340425533,0.9466666666666667,39,245,10,6
80,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
80,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
81,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
81,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
81,depth.RT,raw,0.703125,1.0,0.8256880733944955,0.9366666666666666,45,236,19,0
81,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
81,depth.RPD,raw,0.8301886792452831,0.9777777777777777,0.8979591836734695,0.9666666666666667,44,246,9,1
81,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
81,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
82,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
82,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
82,depth.RT,raw,0.7333333333333333,0.9777777777777777,0.838095238095238,0.9433333333333334,44,239,16,1
82,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
82,depth.RPD,raw,0.6727272727272727,0.8222222222222222,0.7400000000000001,0.9133333333333333,37,237,18,8
82,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
82,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
83,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
83,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
83,depth.RT,raw,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
83,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
83,depth.RPD,raw,0.9210526315789473,0.7777777777777778,0.8433734939759038,0.9566666666666667,35,252,3,10
83,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
83,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
84,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
84,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
84,depth.RT,raw,0.8571428571428571,0.9333333333333333,0.8936170212765957,0.9666666666666667,42,248,7,3
84,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
84,depth.RPD,raw,0.5970149253731343,0.8888888888888888,0.7142857142857142,0.8933333333333333,40,228,27,5
84,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
84,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
85,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
85,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
85,depth.RT,raw,1.0,1.0,1.0,1.0,45,255,0,0
85,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
85,depth.RPD,raw,0.7169811320754716,0.8444444444444444,0.7755102040816326,0.9266666666666666,38,240,15,7
85,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
85,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
86,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
86,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
86,depth.RT,raw,0.639344262295082,0.8666666666666667,0.7358490566037736,0.9066666666666666,39,233,22,6
86,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
86,depth.RPD,raw,0.7647058823529411,0.8666666666666667,0.8125,0.94,39,243,12,6
86,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
86,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
87,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
87,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
87,depth.RT,raw,0.8653846153846154,1.0,0.9278350515463918,0.9766666666666667,45,248,7,0
87,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
87,depth.RPD,raw,0.9767441860465116,0.9333333333333333,0.9545454545454545,0.9866666666666667,42,254,1,3
87,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
87,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
88,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
88,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
88,depth.RT,raw,0.72,0.8,0.7578947368421052,0.9233333333333333,36,241,14,9
88,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
88,depth.RPD,raw,0.88,0.9777777777777777,0.9263157894736842,0.9766666666666667,44,249,6,1
88,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
88,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
89,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
89,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
89,depth.RT,raw,0.6964285714285714,0.8666666666666667,0.7722772277227722,0.9233333333333333,39,238,17,6
89,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
89,depth.RPD,raw,0.7692307692307693,0.8888888888888888,0.8247422680412372,0.9433333333333334,40,243,12,5
89,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
89,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
90,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
90,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
90,depth.RT,raw,0.6774193548387096,0.9333333333333333,0.7850467289719625,0.9233333333333333,42,235,20,3
90,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
90,depth.RPD,raw,0.8297872340425532,0.8666666666666667,0.8478260869565217,0.9533333333333334,39,247,8,6
90,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
90,WICMAD,deriv,0.9574468085106383,1.0,0.9782608695652174,0.9933333333333333,45,253,2,0
91,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
91,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
91,depth.RT,raw,0.8936170212765957,0.9333333333333333,0.9130434782608695,0.9733333333333334,42,250,5,3
91,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
91,depth.RPD,raw,0.7924528301886793,0.9333333333333333,0.8571428571428572,0.9533333333333334,42,244,11,3
91,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
91,WICMAD,deriv,1.0,1.0,1.0,1.0,45,255,0,0
92,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
92,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
92,depth.RT,raw,0.75,0.8666666666666667,0.8041237113402062,0.9366666666666666,39,242,13,6
92,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
92,depth.RPD,raw,0.7755102040816326,0.8444444444444444,0.8085106382978723,0.94,38,244,11,7
92,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
92,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
93,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
93,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
93,depth.RT,raw,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9666666666666667,40,250,5,5
93,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
93,depth.RPD,raw,0.7543859649122807,0.9555555555555556,0.8431372549019609,0.9466666666666667,43,241,14,2
93,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
93,WICMAD,deriv,0.0,0.0,0.0,0.85,0,255,0,45
94,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
94,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
94,depth.RT,raw,0.5490196078431373,0.6222222222222222,0.5833333333333334,0.8666666666666667,28,232,23,17
94,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
94,depth.RPD,raw,0.5272727272727272,0.6444444444444445,0.58,0.86,29,229,26,16
94,WICMAD,raw,0.0,0.0,0.0,0.85,0,255,0,45
94,WICMAD,deriv,0.0,0.0,0.0,0.8466666666666667,0,254,1,45
95,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
95,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
95,depth.RT,raw,0.9318181818181818,0.9111111111111111,0.9213483146067416,0.9766666666666667,41,252,3,4
95,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
95,depth.RPD,raw,0.86,0.9555555555555556,0.9052631578947369,0.97,43,248,7,2
95,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
95,WICMAD,deriv,0.9,1.0,0.9473684210526316,0.9833333333333333,45,250,5,0
96,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
96,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
96,depth.RT,raw,0.8,0.8888888888888888,0.8421052631578948,0.95,40,245,10,5
96,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
96,depth.RPD,raw,0.8222222222222222,0.8222222222222222,0.8222222222222222,0.9466666666666667,37,247,8,8
96,WICMAD,raw,0.5421686746987951,1.0,0.7031249999999999,0.8733333333333333,45,217,38,0
96,WICMAD,deriv,0.0,0.0,0.0,0.8433333333333334,0,253,2,45
97,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
97,depth.mode,raw,1.0,1.0,1.0,1.0,45,255,0,0
97,depth.RT,raw,0.7636363636363637,0.9333333333333333,0.84,0.9466666666666667,42,242,13,3
97,depth.RP,raw,1.0,1.0,1.0,1.0,45,255,0,0
97,depth.RPD,raw,0.7058823529411765,0.8,0.7500000000000001,0.92,36,240,15,9
97,WICMAD,raw,1.0,1.0,1.0,1.0,45,255,0,0
97,WICMAD,deriv,0.9782608695652174,1.0,0.989010989010989,0.9966666666666667,45,254,1,0
98,depth.FM,raw,1.0,1.0,1.0,1.0,45,255,0,0
